"submitNm","distur","siteId","plotId","fireYr","year","cntryId","lastNm","lat","lon","biome","fireId","paired","gtProde","hitRock","orgDepth","srfH2O","topoPos","slope","vegCvr","tsf","tsfClass","estDoy","estDepth","n"
"Olefeldt","unburned","camsell _unburn","6-7",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",49,1
"Olefeldt","unburned","camsell _unburn","6-8",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",46,1
"Olefeldt","unburned","camsell _unburn","6-9",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",57,1
"Olefeldt","unburned","camsell _unburn","7-1",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",41,1
"Olefeldt","unburned","camsell _unburn","7-10",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",103,1
"Olefeldt","unburned","camsell _unburn","7-2",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",56,1
"Olefeldt","unburned","camsell _unburn","7-3",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",54,1
"Olefeldt","unburned","camsell _unburn","7-4",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",90,1
"Olefeldt","unburned","camsell _unburn","7-5",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",65,1
"Olefeldt","unburned","camsell _unburn","7-6",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",62,1
"Olefeldt","unburned","camsell _unburn","7-7",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",71,1
"Olefeldt","unburned","camsell _unburn","7-8",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",52,1
"Olefeldt","unburned","camsell _unburn","7-9",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",54,1
"Olefeldt","unburned","camsell _unburn","8-1",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",71,1
"Olefeldt","unburned","camsell _unburn","8-10",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",61,1
"Olefeldt","unburned","camsell _unburn","8-2",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",75,1
"Olefeldt","unburned","camsell _unburn","8-3",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",122,1
"Olefeldt","unburned","camsell _unburn","8-4",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",81,1
"Olefeldt","unburned","camsell _unburn","8-5",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",76,1
"Olefeldt","unburned","camsell _unburn","8-6",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",67,1
"Olefeldt","unburned","camsell _unburn","8-7",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",58,1
"Olefeldt","unburned","camsell _unburn","8-8",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",77,1
"Olefeldt","unburned","camsell _unburn","8-9",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",133,1
"Olefeldt","unburned","camsell _unburn","9-1",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",46,1
"Olefeldt","unburned","camsell _unburn","9-10",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",57,1
"Olefeldt","unburned","camsell _unburn","9-2",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",48,1
"Olefeldt","unburned","camsell _unburn","9-3",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",56,1
"Olefeldt","unburned","camsell _unburn","9-4",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",65,1
"Olefeldt","unburned","camsell _unburn","9-5",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",68,1
"Olefeldt","unburned","camsell _unburn","9-6",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",73,1
"Olefeldt","unburned","camsell _unburn","9-7",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",68,1
"Olefeldt","unburned","camsell _unburn","9-8",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",100,1
"Olefeldt","unburned","camsell _unburn","9-9",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n7","n","n",230,"N","L",NA,"W","u","unburned","271",65,1
"Olefeldt","unburned","camsell_unburn","1-1",-9999,2015,"CA","Gibson",62.1626851833333,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","269",58.3333333333333,3
"Olefeldt","unburned","camsell_unburn","1-1",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",54,2
"Olefeldt","unburned","camsell_unburn","1-10",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",47.6666666666667,3
"Olefeldt","unburned","camsell_unburn","1-10",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",51.5,2
"Olefeldt","unburned","camsell_unburn","1-2",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",56.3333333333333,3
"Olefeldt","unburned","camsell_unburn","1-2",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",60,2
"Olefeldt","unburned","camsell_unburn","1-3",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",63,2
"Olefeldt","unburned","camsell_unburn","1-3",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",70,2
"Olefeldt","unburned","camsell_unburn","1-4",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",65,3
"Olefeldt","unburned","camsell_unburn","1-4",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",64.5,2
"Olefeldt","unburned","camsell_unburn","1-5",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",55.3333333333333,3
"Olefeldt","unburned","camsell_unburn","1-5",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",66.5,2
"Olefeldt","unburned","camsell_unburn","1-6",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",67,3
"Olefeldt","unburned","camsell_unburn","1-6",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",71.5,2
"Olefeldt","unburned","camsell_unburn","1-7",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",64,3
"Olefeldt","unburned","camsell_unburn","1-7",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",71,2
"Olefeldt","unburned","camsell_unburn","1-8",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",68,3
"Olefeldt","unburned","camsell_unburn","1-8",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",64.5,2
"Olefeldt","unburned","camsell_unburn","1-9",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",68.6666666666667,3
"Olefeldt","unburned","camsell_unburn","1-9",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",74,2
"Olefeldt","unburned","camsell_unburn","10-1",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",65,3
"Olefeldt","unburned","camsell_unburn","10-1",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",69,2
"Olefeldt","unburned","camsell_unburn","10-10",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",68.3333333333333,3
"Olefeldt","unburned","camsell_unburn","10-10",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",80,2
"Olefeldt","unburned","camsell_unburn","10-2",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",58.3333333333333,3
"Olefeldt","unburned","camsell_unburn","10-2",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",74.5,2
"Olefeldt","unburned","camsell_unburn","10-3",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",58,3
"Olefeldt","unburned","camsell_unburn","10-3",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",54.5,2
"Olefeldt","unburned","camsell_unburn","10-4",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",48,2
"Olefeldt","unburned","camsell_unburn","10-4",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",61.5,2
"Olefeldt","unburned","camsell_unburn","10-5",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",54.6666666666667,3
"Olefeldt","unburned","camsell_unburn","10-5",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",57.5,2
"Olefeldt","unburned","camsell_unburn","10-6",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",56,3
"Olefeldt","unburned","camsell_unburn","10-6",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",58,2
"Olefeldt","unburned","camsell_unburn","10-7",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",62,1
"Olefeldt","unburned","camsell_unburn","10-7",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",68.5,2
"Olefeldt","unburned","camsell_unburn","10-8",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",50.3333333333333,3
"Olefeldt","unburned","camsell_unburn","10-8",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",63,2
"Olefeldt","unburned","camsell_unburn","10-9",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",78,3
"Olefeldt","unburned","camsell_unburn","10-9",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",60.5,2
"Olefeldt","unburned","camsell_unburn","2-1",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",50,3
"Olefeldt","unburned","camsell_unburn","2-1",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",56,2
"Olefeldt","unburned","camsell_unburn","2-10",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",51.3333333333333,3
"Olefeldt","unburned","camsell_unburn","2-10",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",52.5,2
"Olefeldt","unburned","camsell_unburn","2-2",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",56.6666666666667,3
"Olefeldt","unburned","camsell_unburn","2-2",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",63.5,2
"Olefeldt","unburned","camsell_unburn","2-3",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",57.6666666666667,3
"Olefeldt","unburned","camsell_unburn","2-3",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",67,2
"Olefeldt","unburned","camsell_unburn","2-4",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",60,3
"Olefeldt","unburned","camsell_unburn","2-4",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",66.5,2
"Olefeldt","unburned","camsell_unburn","2-5",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",58,3
"Olefeldt","unburned","camsell_unburn","2-5",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",54.5,2
"Olefeldt","unburned","camsell_unburn","2-6",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",55,3
"Olefeldt","unburned","camsell_unburn","2-6",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",72,2
"Olefeldt","unburned","camsell_unburn","2-7",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",51.6666666666667,3
"Olefeldt","unburned","camsell_unburn","2-7",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",61.5,2
"Olefeldt","unburned","camsell_unburn","2-8",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",92,3
"Olefeldt","unburned","camsell_unburn","2-8",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",138,2
"Olefeldt","unburned","camsell_unburn","2-9",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",66.3333333333333,3
"Olefeldt","unburned","camsell_unburn","2-9",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",73.5,2
"Olefeldt","unburned","camsell_unburn","3-1",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",61.6666666666667,3
"Olefeldt","unburned","camsell_unburn","3-1",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",74,2
"Olefeldt","unburned","camsell_unburn","3-10",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",69.3333333333333,3
"Olefeldt","unburned","camsell_unburn","3-10",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",68,2
"Olefeldt","unburned","camsell_unburn","3-2",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",66.3333333333333,3
"Olefeldt","unburned","camsell_unburn","3-2",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",65.5,2
"Olefeldt","unburned","camsell_unburn","3-3",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",71,3
"Olefeldt","unburned","camsell_unburn","3-3",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",63.5,2
"Olefeldt","unburned","camsell_unburn","3-4",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",75.6666666666667,3
"Olefeldt","unburned","camsell_unburn","3-4",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",68.5,2
"Olefeldt","unburned","camsell_unburn","3-5",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",57.6666666666667,3
"Olefeldt","unburned","camsell_unburn","3-5",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",63,2
"Olefeldt","unburned","camsell_unburn","3-6",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",58.3333333333333,3
"Olefeldt","unburned","camsell_unburn","3-6",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",63.5,2
"Olefeldt","unburned","camsell_unburn","3-7",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",59,3
"Olefeldt","unburned","camsell_unburn","3-7",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",61.5,2
"Olefeldt","unburned","camsell_unburn","3-8",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",67,3
"Olefeldt","unburned","camsell_unburn","3-8",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",68,2
"Olefeldt","unburned","camsell_unburn","3-9",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",68.6666666666667,3
"Olefeldt","unburned","camsell_unburn","3-9",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",72,2
"Olefeldt","unburned","camsell_unburn","4-1",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",55.3333333333333,3
"Olefeldt","unburned","camsell_unburn","4-1",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",64.5,2
"Olefeldt","unburned","camsell_unburn","4-10",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",49,2
"Olefeldt","unburned","camsell_unburn","4-10",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",48.5,2
"Olefeldt","unburned","camsell_unburn","4-2",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",62,3
"Olefeldt","unburned","camsell_unburn","4-2",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",66,2
"Olefeldt","unburned","camsell_unburn","4-3",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",62.5,2
"Olefeldt","unburned","camsell_unburn","4-3",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",66.5,2
"Olefeldt","unburned","camsell_unburn","4-4",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",71.6666666666667,3
"Olefeldt","unburned","camsell_unburn","4-4",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",60,2
"Olefeldt","unburned","camsell_unburn","4-5",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",61,3
"Olefeldt","unburned","camsell_unburn","4-5",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",78.5,2
"Olefeldt","unburned","camsell_unburn","4-6",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",63.6666666666667,3
"Olefeldt","unburned","camsell_unburn","4-6",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",55.5,2
"Olefeldt","unburned","camsell_unburn","4-7",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",62.3333333333333,3
"Olefeldt","unburned","camsell_unburn","4-7",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",75.5,2
"Olefeldt","unburned","camsell_unburn","4-8",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",55.6666666666667,3
"Olefeldt","unburned","camsell_unburn","4-8",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",52.5,2
"Olefeldt","unburned","camsell_unburn","4-9",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",59.6666666666667,3
"Olefeldt","unburned","camsell_unburn","4-9",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",62.5,2
"Olefeldt","unburned","camsell_unburn","5-1",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",60,3
"Olefeldt","unburned","camsell_unburn","5-1",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",60.5,2
"Olefeldt","unburned","camsell_unburn","5-10",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",59.5,2
"Olefeldt","unburned","camsell_unburn","5-10",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",76.5,2
"Olefeldt","unburned","camsell_unburn","5-2",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",57.3333333333333,3
"Olefeldt","unburned","camsell_unburn","5-2",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",70.5,2
"Olefeldt","unburned","camsell_unburn","5-3",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",78.6666666666667,3
"Olefeldt","unburned","camsell_unburn","5-3",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",98.5,2
"Olefeldt","unburned","camsell_unburn","5-4",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",75.3333333333333,3
"Olefeldt","unburned","camsell_unburn","5-4",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",67,2
"Olefeldt","unburned","camsell_unburn","5-5",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",63,3
"Olefeldt","unburned","camsell_unburn","5-5",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",63,2
"Olefeldt","unburned","camsell_unburn","5-6",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",54.6666666666667,3
"Olefeldt","unburned","camsell_unburn","5-6",-9999,2016,"CA","Gibson",62.24611,-122.5731,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","271",52.5,2
"Olefeldt","unburned","camsell_unburn","5-7",-9999,2015,"CA","Gibson",62.24611111,-122.5730556,"boreal","NA","n1","n","n",230,"N","L",NA,"W","u","unburned","270",75.6666666666667,3
